ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
121202,Female,26,First-time,Business,Economy Plus,2402,0,19,2,2,2,2,4,2,2,4,2,2,2,2,3,3,Neutral or Dissatisfied
121203,Male,56,Returning,Business,Business,2402,0,0,1,1,5,5,1,5,5,4,5,5,4,1,3,5,Satisfied
121204,Female,17,Returning,Business,Economy Plus,2402,0,0,3,3,5,5,3,3,5,2,5,5,2,5,4,1,Satisfied
121205,Female,49,Returning,Personal,Economy Plus,2370,105,115,4,5,2,2,3,2,2,4,2,5,3,5,3,5,Satisfied
121206,Female,61,Returning,Personal,Economy Plus,2402,0,0,2,2,4,4,4,1,4,3,4,2,4,1,1,4,Neutral or Dissatisfied
121207,Male,19,Returning,Personal,Economy Plus,2402,0,1,1,4,4,4,4,1,4,4,4,4,2,4,2,3,Neutral or Dissatisfied
121208,Male,46,Returning,Personal,Economy Plus,2370,0,1,5,2,3,3,1,2,3,5,3,2,5,2,3,4,Neutral or Dissatisfied
121209,Male,44,Returning,Business,Business,2075,0,0,1,1,3,4,1,5,4,5,4,4,5,1,5,5,Satisfied
121210,Female,29,First-time,Business,Business,2075,0,18,5,5,5,5,1,3,3,4,3,3,4,5,3,5,Satisfied
121211,Male,56,Returning,Business,Business,2075,0,0,4,1,3,1,4,2,2,2,1,1,2,2,2,2,Neutral or Dissatisfied
121212,Male,11,Returning,Personal,Business,2075,0,0,3,5,1,5,4,4,3,4,3,3,3,5,3,3,Satisfied
121213,Female,37,Returning,Personal,Business,2075,0,0,5,2,2,4,2,4,3,2,1,1,4,2,4,4,Neutral or Dissatisfied
121214,Male,47,Returning,Personal,Business,2075,0,8,2,3,1,1,2,5,2,3,3,5,5,3,5,5,Neutral or Dissatisfied
121215,Female,21,Returning,Personal,Business,2075,0,0,5,2,2,2,1,2,3,5,3,3,3,2,3,5,Neutral or Dissatisfied
121216,Male,60,Returning,Business,Business,2075,1,0,5,4,4,3,5,2,4,2,3,4,2,5,2,2,Satisfied
121217,Female,47,Returning,Business,Business,2075,0,0,5,5,5,4,5,4,4,4,3,5,4,5,4,4,Satisfied
121218,Male,41,Returning,Business,Business,2075,0,14,4,4,3,3,4,4,4,4,3,4,4,4,4,4,Satisfied
121219,Male,24,Returning,Business,Business,2075,7,19,4,5,5,4,5,3,4,3,4,4,5,5,4,4,Satisfied
121220,Female,52,Returning,Business,Business,2075,0,0,2,2,3,3,2,4,4,4,2,3,4,4,4,4,Neutral or Dissatisfied
121221,Male,44,Returning,Business,Business,2075,38,29,4,4,5,4,4,4,5,4,5,4,4,4,4,4,Satisfied
121222,Male,44,Returning,Business,Business,2075,0,0,1,1,3,4,1,4,5,4,4,3,4,1,4,4,Satisfied
121223,Female,26,First-time,Business,Business,2075,0,0,4,4,5,4,3,4,4,2,4,4,5,4,4,4,Satisfied
121224,Male,37,Returning,Business,Business,1814,0,0,4,4,3,4,4,4,4,4,3,2,4,4,4,4,Satisfied
121225,Female,55,Returning,Business,Business,2075,39,26,1,5,4,5,5,4,5,4,3,3,4,5,4,4,Satisfied
121226,Female,31,Returning,Business,Business,2075,2,47,4,3,4,3,4,3,3,5,3,3,4,4,3,4,Satisfied
121227,Male,37,Returning,Business,Business,2075,38,34,1,3,4,3,1,4,4,3,3,4,4,1,4,4,Satisfied
121228,Male,52,Returning,Business,Business,1814,0,0,5,2,5,3,2,5,5,5,4,4,5,2,5,5,Satisfied
121229,Male,51,Returning,Business,Business,2075,0,0,2,2,5,5,2,5,5,5,3,5,5,2,5,5,Satisfied
121230,Male,55,Returning,Business,Business,2075,0,0,5,3,4,3,5,4,4,4,4,3,4,5,4,4,Satisfied
121231,Male,33,Returning,Business,Business,2075,0,0,3,3,5,5,3,5,4,5,4,4,4,3,4,3,Satisfied
121232,Male,51,Returning,Business,Business,2075,0,0,5,5,3,5,5,5,5,5,3,2,5,5,5,5,Satisfied
121233,Female,35,Returning,Business,Business,2075,0,0,4,4,5,5,4,5,4,5,3,2,5,4,5,5,Satisfied
121234,Male,46,Returning,Business,Business,2075,0,31,1,1,4,5,1,2,5,2,4,5,2,1,2,2,Satisfied
121235,Male,36,First-time,Business,Business,2075,30,29,1,1,4,1,5,5,4,2,4,4,5,1,4,5,Neutral or Dissatisfied
121236,Female,34,First-time,Business,Business,2075,0,7,2,2,4,2,4,3,2,3,2,2,5,2,2,5,Neutral or Dissatisfied
121237,Male,8,First-time,Business,Economy,2075,0,0,3,3,2,3,3,3,1,4,1,1,3,3,1,2,Neutral or Dissatisfied
121238,Male,62,First-time,Business,Business,2075,0,0,2,2,4,2,1,4,1,2,1,1,5,2,1,5,Neutral or Dissatisfied
121239,Female,56,Returning,Business,Economy,2075,2,0,4,4,1,4,4,2,4,2,4,3,2,2,2,2,Neutral or Dissatisfied
121240,Female,34,Returning,Business,Business,2075,80,81,1,1,3,2,1,2,4,2,2,1,2,2,2,2,Neutral or Dissatisfied
121241,Male,27,Returning,Business,Business,2075,0,16,4,4,3,1,4,2,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
121242,Female,30,Returning,Business,Economy,1814,60,55,5,5,1,1,5,2,1,1,1,1,4,1,1,2,Neutral or Dissatisfied
121243,Male,44,Returning,Business,Business,2075,0,0,4,2,3,4,4,4,4,4,4,3,4,4,4,4,Satisfied
121244,Female,32,Returning,Business,Business,2075,0,0,3,3,4,4,3,5,4,4,4,4,5,3,4,4,Satisfied
121245,Male,32,Returning,Business,Business,2075,0,0,3,3,1,3,3,4,3,3,3,3,4,3,3,4,Neutral or Dissatisfied
121246,Male,30,Returning,Business,Business,2075,161,124,2,2,2,2,2,2,2,3,2,2,2,2,2,3,Neutral or Dissatisfied
121247,Male,23,First-time,Business,Economy,2075,0,0,2,2,4,2,3,2,1,2,1,1,4,2,1,4,Neutral or Dissatisfied
121248,Female,53,Returning,Business,Business,2075,1,0,2,2,5,3,2,4,5,4,4,4,4,2,4,4,Satisfied
121249,Female,40,First-time,Business,Business,2075,26,4,3,3,3,3,1,3,4,3,4,4,4,3,4,3,Neutral or Dissatisfied
121250,Male,57,Returning,Business,Business,2075,0,41,4,4,4,4,4,4,4,2,4,3,1,4,4,3,Neutral or Dissatisfied
121251,Female,35,Returning,Business,Business,1814,0,7,1,1,4,3,1,2,3,2,4,5,2,2,2,2,Neutral or Dissatisfied
121252,Female,35,First-time,Business,Economy,755,0,0,1,1,3,1,4,1,2,2,2,2,4,1,2,2,Neutral or Dissatisfied
121253,Male,15,Returning,Business,Business,2075,463,503,1,1,3,3,1,5,3,4,3,3,4,3,2,3,Neutral or Dissatisfied
121254,Male,54,First-time,Business,Economy,575,0,8,0,1,4,1,1,3,2,3,2,2,4,1,2,2,Neutral or Dissatisfied
121255,Male,50,Returning,Business,Economy,575,8,52,3,3,4,5,3,1,5,3,5,5,3,5,5,5,Satisfied
121256,Male,38,Returning,Business,Business,575,0,0,4,1,3,3,4,1,3,1,1,4,1,1,1,1,Neutral or Dissatisfied
121257,Female,51,Returning,Business,Business,3201,0,0,3,3,4,5,3,5,2,5,5,4,5,3,5,5,Satisfied
121258,Male,54,Returning,Business,Economy,314,0,21,4,4,4,1,4,4,2,1,2,2,4,1,2,3,Neutral or Dissatisfied
121259,Male,38,First-time,Business,Economy,575,0,0,2,1,2,1,3,4,5,1,5,5,4,1,5,4,Neutral or Dissatisfied
121260,Female,15,Returning,Personal,Economy,2075,4,33,5,5,3,5,3,5,4,1,4,4,1,4,4,4,Satisfied
121261,Female,10,Returning,Personal,Economy,2075,18,1,3,1,5,1,3,4,5,4,5,5,3,2,5,3,Neutral or Dissatisfied
121262,Female,48,Returning,Personal,Economy,1814,0,0,1,3,2,3,3,3,2,3,4,5,3,3,3,3,Neutral or Dissatisfied
121263,Male,53,Returning,Personal,Economy,2075,45,19,5,2,3,2,4,5,1,3,5,5,5,1,5,4,Neutral or Dissatisfied
121264,Female,39,Returning,Personal,Economy,2075,0,0,5,3,4,3,3,4,2,3,2,2,4,3,2,5,Neutral or Dissatisfied
121265,Male,63,Returning,Personal,Economy,2075,0,7,3,2,2,2,3,2,3,2,3,3,4,2,3,2,Neutral or Dissatisfied
121266,Female,58,Returning,Personal,Economy,2075,75,84,5,4,3,3,3,1,5,4,5,2,1,4,1,4,Neutral or Dissatisfied
121267,Female,40,Returning,Personal,Economy,2075,8,0,2,4,3,4,3,3,2,3,2,2,3,3,2,3,Neutral or Dissatisfied
121268,Female,55,Returning,Personal,Economy,1814,0,0,3,3,1,3,3,4,3,3,4,3,4,3,4,4,Neutral or Dissatisfied
121269,Male,61,Returning,Personal,Economy,2075,3,0,3,1,1,1,2,4,5,2,5,5,4,2,5,4,Neutral or Dissatisfied
121270,Male,11,Returning,Personal,Economy,2075,4,65,4,3,4,3,2,1,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
121271,Male,52,Returning,Personal,Economy,2075,0,0,5,3,4,3,2,3,2,4,2,2,5,3,2,3,Neutral or Dissatisfied
121272,Female,38,First-time,Business,Business,2075,17,14,2,2,5,2,4,4,1,3,1,1,4,2,1,4,Neutral or Dissatisfied
121273,Female,48,Returning,Business,Business,2075,0,0,4,4,3,4,4,4,4,4,4,3,4,4,4,4,Satisfied
121274,Male,56,Returning,Business,Business,2075,16,19,1,1,3,5,1,4,5,4,3,4,4,1,4,4,Satisfied
121275,Male,53,Returning,Business,Business,2075,0,0,1,1,3,5,1,5,4,5,3,3,5,1,5,5,Satisfied
121276,Female,48,Returning,Business,Business,2075,0,0,5,5,3,5,5,5,5,5,4,4,5,5,5,5,Satisfied
121277,Male,57,Returning,Business,Business,1814,0,0,3,2,3,5,2,5,4,5,5,2,5,2,5,5,Satisfied
121278,Male,47,Returning,Business,Business,2075,0,0,2,2,4,5,2,4,5,4,4,5,4,2,4,4,Satisfied
121279,Female,40,Returning,Business,Economy Plus,2075,5,12,4,5,1,3,5,2,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
121280,Male,16,Returning,Business,Economy Plus,2075,264,256,3,3,4,3,3,2,4,4,4,4,3,4,4,4,Neutral or Dissatisfied
121281,Female,15,Returning,Personal,Economy Plus,2075,2,0,5,3,3,3,3,3,5,2,5,5,5,3,5,4,Neutral or Dissatisfied
121282,Female,31,Returning,Personal,Economy Plus,2075,0,0,3,3,2,3,3,1,3,3,3,3,4,2,3,3,Neutral or Dissatisfied
121283,Female,18,Returning,Personal,Economy Plus,2075,0,10,3,2,3,2,3,2,1,2,5,5,3,2,5,3,Neutral or Dissatisfied
121284,Male,22,Returning,Personal,Economy Plus,2075,0,0,4,3,5,3,3,3,5,4,5,5,5,3,5,4,Neutral or Dissatisfied
121285,Male,52,Returning,Personal,Economy Plus,1814,0,9,5,1,3,1,5,4,4,5,4,4,5,2,4,4,Neutral or Dissatisfied
121286,Female,56,Returning,Business,Business,2282,0,0,5,5,3,3,5,5,5,5,5,4,5,5,5,5,Satisfied
121287,Male,22,Returning,Business,Business,2282,3,0,4,4,4,5,4,3,5,3,5,5,5,4,5,5,Satisfied
121288,Female,19,Returning,Personal,Economy,2282,0,0,2,2,4,2,3,3,5,3,5,5,2,2,5,3,Neutral or Dissatisfied
121289,Male,55,Returning,Personal,Economy,2282,0,15,3,2,2,2,5,5,5,2,5,5,1,2,5,5,Neutral or Dissatisfied
121290,Male,42,Returning,Personal,Economy,2282,0,0,3,1,3,1,4,4,5,5,5,5,3,1,5,4,Neutral or Dissatisfied
121291,Female,56,Returning,Business,Business,1009,0,0,5,5,3,5,5,4,4,4,3,2,4,5,4,4,Satisfied
121292,Female,52,Returning,Business,Business,3790,0,0,1,1,3,4,1,2,3,2,2,4,2,2,2,2,Neutral or Dissatisfied
121293,Female,63,Returning,Business,Business,2987,0,9,1,1,4,4,1,4,5,4,3,3,4,1,4,4,Satisfied
121294,Male,38,First-time,Business,Business,609,0,0,1,1,4,1,2,5,3,2,2,2,4,1,2,5,Neutral or Dissatisfied
121295,Male,44,Returning,Business,Business,2067,0,6,3,3,5,4,3,2,4,2,5,5,2,3,2,2,Satisfied
121296,Female,46,Returning,Business,Business,2326,0,0,2,2,5,5,2,3,4,3,3,4,3,2,3,3,Satisfied
121297,Male,53,Returning,Business,Business,1732,0,0,4,4,3,4,4,4,4,4,4,5,4,4,4,4,Satisfied
121298,Female,42,Returning,Business,Business,1009,0,0,1,1,5,5,1,5,5,5,3,2,5,1,5,5,Satisfied
121299,Male,43,Returning,Business,Business,2495,0,0,2,2,4,4,2,5,4,5,5,5,5,2,5,5,Satisfied
121300,Female,59,Returning,Business,Business,2877,44,35,4,4,3,4,4,4,5,4,4,4,4,4,4,4,Satisfied
121301,Male,51,Returning,Business,Business,2962,0,0,4,4,5,4,4,5,5,4,4,4,5,4,5,5,Satisfied
121302,Female,59,Returning,Business,Business,3314,0,8,2,1,4,4,2,5,4,5,3,3,5,2,5,5,Satisfied
121303,Male,25,Returning,Business,Business,1669,0,0,2,2,2,2,2,3,2,4,2,2,3,2,2,3,Neutral or Dissatisfied
121304,Male,55,Returning,Business,Business,3959,7,0,5,5,3,5,5,5,5,5,3,3,5,5,5,5,Satisfied
121305,Male,43,Returning,Business,Business,3061,0,0,4,4,5,5,4,3,4,2,4,5,3,4,3,3,Satisfied
121306,Male,59,Returning,Business,Business,1009,0,0,3,3,5,5,3,3,4,4,3,3,3,3,3,3,Satisfied
121307,Female,8,First-time,Business,Economy,1009,0,0,4,4,2,4,3,2,3,2,3,3,3,4,3,4,Neutral or Dissatisfied
121308,Female,18,First-time,Business,Economy,1009,0,0,2,2,4,2,4,5,4,2,4,4,4,2,4,5,Neutral or Dissatisfied
121309,Female,29,Returning,Business,Business,1009,0,0,3,3,4,3,3,2,3,5,3,3,4,3,3,4,Neutral or Dissatisfied
121310,Male,66,Returning,Business,Business,1880,0,0,5,5,5,5,5,5,4,5,5,4,5,5,5,5,Satisfied
121311,Female,17,First-time,Business,Business,1009,0,0,0,5,4,5,1,5,1,2,1,1,5,5,1,4,Satisfied
121312,Female,59,Returning,Business,Economy,1009,0,0,1,1,1,3,1,3,3,3,2,5,3,3,3,3,Neutral or Dissatisfied
121313,Male,21,First-time,Business,Economy,1009,0,0,4,4,3,4,3,3,3,1,1,1,4,4,1,4,Neutral or Dissatisfied
121314,Male,55,Returning,Personal,Economy,1009,0,0,4,4,1,4,3,3,4,5,4,4,4,3,4,4,Neutral or Dissatisfied
121315,Male,28,Returning,Personal,Economy,1009,0,0,4,3,5,3,2,3,2,1,2,2,1,3,2,2,Neutral or Dissatisfied
121316,Female,24,Returning,Personal,Economy,1009,0,0,5,1,5,1,4,5,1,2,1,1,4,1,1,4,Neutral or Dissatisfied
121317,Female,12,Returning,Personal,Economy,1009,0,0,4,4,4,4,4,4,1,2,1,1,5,4,1,5,Satisfied
121318,Male,25,Returning,Personal,Economy,1009,0,0,5,0,3,0,4,5,5,3,5,5,4,0,5,5,Satisfied
121319,Female,69,Returning,Personal,Economy,1009,1,0,3,3,4,1,4,4,3,3,1,3,4,3,4,4,Neutral or Dissatisfied
121320,Male,29,Returning,Personal,Economy,1009,0,0,4,4,3,4,2,1,4,2,4,4,3,4,4,4,Neutral or Dissatisfied
121321,Male,13,Returning,Personal,Economy,1009,9,12,3,3,3,3,2,2,5,3,5,5,2,3,5,3,Neutral or Dissatisfied
121322,Male,67,Returning,Personal,Economy,1009,0,0,3,3,1,3,4,2,3,5,3,3,3,3,3,3,Neutral or Dissatisfied
121323,Male,29,Returning,Personal,Economy,1009,0,0,3,2,2,2,4,3,5,4,5,5,4,2,5,4,Neutral or Dissatisfied
121324,Male,36,Returning,Personal,Economy,1009,0,0,4,1,5,1,1,3,5,2,5,5,4,1,5,4,Neutral or Dissatisfied
121325,Male,33,Returning,Personal,Economy,1009,0,0,4,4,3,4,1,4,1,3,1,1,5,4,1,5,Neutral or Dissatisfied
121326,Male,10,Returning,Personal,Economy,1009,0,0,2,0,2,0,3,1,4,3,4,4,3,0,4,4,Satisfied
121327,Female,36,Returning,Personal,Economy,1009,0,0,5,2,4,2,1,4,1,3,1,1,2,2,1,2,Neutral or Dissatisfied
121328,Male,51,Returning,Personal,Economy,1009,167,150,3,3,2,2,2,3,2,2,2,3,4,3,3,3,Neutral or Dissatisfied
121329,Male,28,First-time,Business,Business,1009,0,0,3,3,4,3,4,5,4,5,4,4,5,3,4,4,Neutral or Dissatisfied
121330,Male,22,First-time,Business,Economy Plus,1009,0,0,1,2,1,2,3,1,2,2,2,2,3,2,2,2,Neutral or Dissatisfied
121331,Female,39,First-time,Business,Business,1009,0,1,1,1,2,1,4,2,1,2,1,1,3,1,1,3,Neutral or Dissatisfied
121332,Male,45,Returning,Personal,Economy Plus,1009,0,0,5,2,4,2,3,5,5,2,5,5,5,2,5,4,Neutral or Dissatisfied
121333,Female,61,Returning,Business,Business,2384,0,11,2,2,4,4,2,4,4,4,3,1,4,4,4,4,Neutral or Dissatisfied
121334,Male,52,Returning,Business,Business,430,124,108,1,1,4,3,1,2,4,2,1,3,2,2,2,2,Neutral or Dissatisfied
121335,Female,39,First-time,Business,Business,430,9,2,3,3,4,3,3,3,2,2,2,2,4,3,2,5,Neutral or Dissatisfied
121336,Female,41,Returning,Business,Business,2231,0,0,2,2,4,4,2,4,5,4,3,5,4,2,4,4,Satisfied
121337,Male,35,Returning,Business,Business,430,0,1,4,2,5,4,4,5,5,5,4,2,5,4,5,5,Satisfied
121338,Female,59,Returning,Business,Business,3203,7,20,5,5,4,5,5,2,5,2,3,4,2,5,2,2,Satisfied
121339,Male,49,Returning,Business,Business,2909,0,0,2,2,2,4,2,2,4,2,2,5,2,2,2,2,Neutral or Dissatisfied
121340,Male,50,Returning,Business,Business,430,0,0,2,3,4,5,3,5,4,5,3,4,5,3,5,5,Satisfied
121341,Male,80,Returning,Business,Business,3613,0,0,4,4,4,4,4,4,5,4,5,4,4,4,4,4,Satisfied
121342,Male,51,Returning,Business,Business,3876,0,0,0,0,5,4,3,3,5,3,4,2,3,0,3,3,Satisfied
121343,Male,38,First-time,Business,Economy,430,0,0,2,1,4,1,4,3,1,5,1,1,3,1,1,4,Neutral or Dissatisfied
121344,Female,16,First-time,Business,Economy,430,18,32,4,1,1,1,3,1,2,2,4,4,3,1,4,3,Neutral or Dissatisfied
121345,Female,33,Returning,Business,Business,430,3,2,2,2,4,3,2,3,3,4,3,1,3,3,3,3,Neutral or Dissatisfied
121346,Female,25,Returning,Business,Business,2130,150,120,5,5,3,3,5,3,3,5,3,4,4,5,5,5,Satisfied
121347,Female,46,Returning,Business,Business,3934,4,0,4,4,5,4,4,4,4,4,3,2,4,4,4,4,Satisfied
121348,Male,68,Returning,Personal,Economy,430,9,20,5,2,4,2,5,3,1,2,1,1,5,4,1,5,Satisfied
121349,Male,26,Returning,Personal,Economy,430,0,0,5,2,4,2,4,4,2,3,5,5,5,2,5,5,Neutral or Dissatisfied
121350,Male,22,Returning,Personal,Economy,430,0,0,5,5,5,5,3,4,2,4,2,2,4,5,2,5,Satisfied
121351,Male,38,Returning,Personal,Economy,430,19,21,5,3,4,3,3,5,4,4,4,4,4,3,4,4,Neutral or Dissatisfied
121352,Female,53,Returning,Personal,Economy,430,0,0,5,1,5,5,3,1,4,1,3,2,1,1,1,1,Neutral or Dissatisfied
121353,Female,36,Returning,Personal,Economy,430,0,0,4,4,5,4,2,3,1,2,2,2,4,4,2,4,Neutral or Dissatisfied
121354,Female,22,First-time,Business,Business,430,359,379,0,4,3,3,5,4,3,5,3,4,3,4,4,4,Satisfied
121355,Female,19,Returning,Business,Economy Plus,347,6,0,4,4,4,5,4,4,5,5,5,5,1,5,5,3,Satisfied
121356,Male,25,Returning,Personal,Economy Plus,347,62,57,4,2,3,2,3,4,5,4,5,5,5,1,5,5,Neutral or Dissatisfied
121357,Female,68,Returning,Personal,Economy Plus,430,0,0,4,3,4,4,3,4,5,3,4,2,4,1,4,4,Neutral or Dissatisfied
121358,Female,44,First-time,Business,Business,1670,0,8,3,3,2,3,4,3,5,2,5,5,4,3,5,4,Neutral or Dissatisfied
121359,Female,56,Returning,Personal,Business,1670,0,0,4,1,3,2,2,1,5,1,3,2,1,1,1,1,Neutral or Dissatisfied
121360,Male,56,Returning,Business,Business,1670,0,0,5,5,4,4,5,2,4,2,3,3,2,5,2,2,Satisfied
121361,Female,57,Returning,Business,Business,1670,10,17,5,5,4,3,5,3,4,3,3,3,3,5,3,3,Satisfied
121362,Male,24,First-time,Business,Economy,1670,2,15,2,2,1,2,2,3,2,2,2,2,3,2,2,2,Neutral or Dissatisfied
121363,Male,47,Returning,Business,Business,170,0,0,3,0,1,4,3,4,2,4,4,3,4,0,4,4,Satisfied
121364,Male,21,Returning,Personal,Economy,1670,0,29,0,1,5,1,5,3,5,3,5,5,5,1,5,4,Neutral or Dissatisfied
121365,Female,33,Returning,Personal,Economy,1670,0,10,5,2,3,2,3,5,5,1,5,5,5,2,5,1,Neutral or Dissatisfied
121366,Male,22,Returning,Personal,Economy,1670,0,3,4,1,4,1,3,3,4,2,4,4,5,1,4,4,Neutral or Dissatisfied
121367,Female,64,Returning,Personal,Economy,1670,0,0,4,3,3,3,4,4,1,3,5,1,4,3,4,5,Neutral or Dissatisfied
121368,Male,55,Returning,Personal,Economy,1670,0,0,1,2,1,2,3,1,3,2,3,3,2,2,3,2,Neutral or Dissatisfied
121369,Male,53,Returning,Personal,Economy,1670,0,17,2,4,4,4,4,2,4,5,4,4,3,4,4,4,Neutral or Dissatisfied
121370,Female,26,Returning,Business,Economy Plus,1670,0,0,5,5,3,2,5,3,4,4,2,2,3,2,2,2,Neutral or Dissatisfied
121371,Male,59,Returning,Business,Economy Plus,1670,0,8,4,5,4,2,4,2,1,4,1,1,4,2,1,2,Neutral or Dissatisfied
121372,Female,12,Returning,Personal,Economy Plus,1670,0,0,3,2,1,2,1,5,5,2,5,5,4,2,5,5,Neutral or Dissatisfied
121373,Male,23,First-time,Business,Economy,1295,0,17,5,5,4,4,2,2,4,4,4,5,5,5,3,4,Satisfied
121374,Male,33,Returning,Business,Business,2279,26,24,3,3,5,4,3,4,4,5,4,4,4,3,4,4,Satisfied
121375,Female,49,Returning,Business,Business,2279,0,6,3,3,5,5,3,3,5,3,5,5,5,3,4,4,Satisfied
121376,Female,43,Returning,Business,Business,2279,0,0,3,3,5,3,3,4,5,4,4,2,4,3,4,4,Satisfied
121377,Female,50,Returning,Business,Business,2279,0,0,5,5,3,4,5,4,5,4,3,3,4,5,4,4,Satisfied
121378,Female,36,Returning,Business,Business,2279,0,0,3,3,3,4,3,3,4,3,3,3,3,3,3,3,Satisfied
121379,Male,21,Returning,Business,Business,2279,2,0,2,2,5,5,2,4,5,2,5,5,4,2,5,3,Satisfied
121380,Male,54,Returning,Business,Business,779,27,30,2,2,1,4,2,4,3,3,2,4,4,4,4,4,Neutral or Dissatisfied
121381,Female,20,Returning,Personal,Economy,2279,3,0,5,3,4,3,3,5,4,5,4,4,4,3,4,5,Neutral or Dissatisfied
121382,Male,23,Returning,Personal,Economy,2279,0,0,4,2,4,2,3,4,4,4,4,4,4,2,4,5,Neutral or Dissatisfied
121383,Male,31,Returning,Personal,Economy,2279,0,0,4,1,4,1,2,3,4,5,4,4,5,2,4,5,Neutral or Dissatisfied
121384,Female,67,Returning,Personal,Economy,2279,0,12,1,2,3,3,1,2,3,1,3,2,2,2,4,1,Neutral or Dissatisfied
121385,Male,17,Returning,Personal,Economy,2279,0,0,4,2,4,2,1,3,5,4,5,5,4,2,5,5,Neutral or Dissatisfied
121386,Female,52,Returning,Personal,Economy,2279,17,79,5,2,2,4,3,3,2,4,2,2,4,2,5,5,Neutral or Dissatisfied
121387,Male,14,Returning,Personal,Economy,2279,0,5,4,2,3,2,4,4,2,2,2,2,5,2,2,5,Neutral or Dissatisfied
121388,Female,30,Returning,Business,Business,2279,1,0,3,3,5,5,3,4,5,3,5,5,4,3,5,5,Satisfied
121389,Female,64,Returning,Business,Business,3834,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Satisfied
121390,Male,49,Returning,Business,Business,331,0,0,0,0,4,4,4,2,5,2,3,2,2,0,2,2,Satisfied
121391,Female,63,Returning,Business,Business,3828,0,0,0,0,5,5,1,1,4,1,3,5,1,0,1,1,Satisfied
121392,Male,48,Returning,Business,Business,2245,0,0,1,1,5,4,1,5,5,5,3,4,5,1,5,5,Satisfied
121393,Male,55,Returning,Business,Business,2679,2,1,2,2,3,2,2,3,2,3,3,4,3,3,3,3,Neutral or Dissatisfied
121394,Male,64,Returning,Business,Business,3399,0,0,3,3,2,3,3,3,3,2,4,4,3,3,3,3,Neutral or Dissatisfied
121395,Female,61,Returning,Personal,Business,290,0,2,4,5,3,5,4,1,4,5,5,5,1,5,1,5,Satisfied
121396,Male,45,Returning,Personal,Business,331,0,3,5,2,1,3,5,4,5,2,3,4,4,4,4,5,Neutral or Dissatisfied
121397,Male,63,Returning,Personal,Business,331,0,0,4,3,5,4,4,2,5,3,5,2,2,3,2,2,Neutral or Dissatisfied
121398,Male,34,First-time,Business,Business,331,20,25,3,3,3,3,3,4,2,5,2,2,4,3,2,4,Neutral or Dissatisfied
121399,Male,60,Returning,Business,Business,2991,21,18,1,1,5,5,1,4,5,4,4,5,4,1,4,4,Satisfied
121400,Female,36,First-time,Business,Business,331,0,0,2,2,3,2,1,5,3,3,3,3,5,2,3,4,Neutral or Dissatisfied
121401,Female,39,First-time,Business,Business,331,0,0,1,1,3,1,2,5,1,2,1,1,5,1,1,5,Neutral or Dissatisfied
121402,Male,36,Returning,Business,Business,2594,0,6,2,2,4,5,2,4,5,4,5,5,4,2,4,4,Satisfied
121403,Male,51,Returning,Business,Business,2338,0,0,1,1,5,4,1,4,4,4,3,2,4,1,4,4,Satisfied
121404,Female,34,Returning,Business,Business,2190,0,0,0,0,4,5,1,2,5,2,3,2,2,0,2,2,Satisfied
121405,Male,47,Returning,Business,Business,3175,0,100,0,0,5,4,1,4,5,2,5,2,4,0,4,2,Satisfied
121406,Male,30,Returning,Business,Business,2439,0,0,2,3,4,4,2,3,4,5,4,4,5,2,4,5,Satisfied
121407,Female,43,Returning,Business,Business,3323,0,0,5,5,3,4,5,5,5,5,3,4,5,5,5,5,Satisfied
121408,Male,42,Returning,Business,Business,331,0,0,0,0,3,5,1,2,4,3,5,3,2,0,2,3,Satisfied
121409,Male,27,First-time,Business,Business,290,0,0,3,3,4,3,4,5,1,5,1,1,4,2,1,4,Neutral or Dissatisfied
121410,Female,57,Returning,Business,Business,1937,0,0,5,5,4,5,5,5,5,4,4,5,5,5,5,5,Satisfied
121411,Male,52,Returning,Business,Economy,257,0,3,4,4,3,3,4,4,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
121412,Male,50,Returning,Business,Business,2600,16,22,2,1,5,5,1,4,4,4,3,3,4,1,4,4,Satisfied
121413,Female,38,First-time,Business,Business,290,0,0,4,4,4,4,1,5,3,2,2,2,4,4,2,4,Satisfied
121414,Male,44,Returning,Business,Business,1621,0,0,4,4,4,5,4,5,4,5,5,3,5,4,5,5,Satisfied
121415,Female,55,Returning,Business,Business,3657,0,0,1,3,3,4,1,5,4,5,4,2,5,1,5,5,Satisfied
121416,Female,36,Returning,Business,Business,257,4,6,3,3,4,5,3,5,4,5,4,5,5,3,5,5,Satisfied
121417,Male,40,Returning,Business,Business,2613,0,3,0,0,5,4,3,2,4,2,3,4,2,0,2,2,Satisfied
121418,Male,37,Returning,Business,Business,2023,0,1,1,2,3,5,1,5,4,5,4,4,5,1,5,5,Satisfied
